#       ID     mass      age           X1            Y1       I1       J1        H1       K1                    vr
#
123   0.1163   3.0000  -1.90094938   -3.82736176  26.5550  24.6420   24.0890  23.7140 3.259798613768162046
126   0.1931   3.0000  -1.98449289   -1.97975498  25.8740  24.1860   23.6070  23.2790 0.412525821026254402
127   0.3512   3.0000  -1.20066238    0.31116259  24.9060  23.5110   22.8620  22.6000 5.023849401527136216
129   0.1704   3.0000  -3.71773686   -3.70453178  26.0650  24.3190   23.7490  23.4090 -0.958283182228563790
131   0.4398   3.0000   0.09357269   -0.76794770  24.5900  23.2930   22.6140  22.3730 0.539080549874147774
135   0.2251   3.0000   1.24710830    4.61174713  25.6230  24.0150   23.4220  23.1110 3.366915284037271139
137   0.8786   3.0000   0.68794452   -0.55878302  22.8880  22.0830   21.4050  21.3140 -2.908399184631229151
138   0.3081   3.0000   0.03032888   -0.53193763  25.2350  23.7430   23.1220  22.8380 -5.608597759062898369
142   1.1042   3.0000  -1.03959623   -0.74674943  22.3910  21.6790   21.0850  21.0070 -3.977412116661172448
144   0.3346   3.0000  -0.55243130   -3.97139042  25.0980  23.6460   23.0130  22.7390 -2.029300174285814329
145   0.7550   3.0000  -3.47080259    3.44326621  23.1440  22.2940   21.5830  21.4810 -1.950521002959286765
146   0.2401   3.0000  -2.22110236   -2.84918259  25.5570  23.9700   23.3720  23.0660 -5.361272644484268213
147   0.1032   3.0000   2.83363516    0.09837541  26.5690  24.6420   24.0910  23.7130 -0.836711636998843100
154   1.0089   3.0000   0.93889518    0.45729239  22.5940  21.8430   21.2150  21.1310 2.510409034052938804
155   0.1925   3.0000  -2.53419654    1.79621049  25.9000  24.2030   23.6250  23.2950 -2.895333261641645173
156   0.3058   3.0000  -3.50772073   -0.17332176  25.2350  23.7430   23.1220  22.8380 2.984932604239967091
158   0.1609   3.0000   0.85527287    3.95651211  26.1930  24.4070   23.8420  23.4930 -2.027687315135251023
166   0.2487   3.0000   1.40669512    0.15086643  25.5080  23.9370   23.3360  23.0330 7.658094048828486322
167   0.2208   3.0000  -0.84227405   -2.92327462  25.7040  24.0720   23.4830  23.1680 -1.527370367240100002
168   0.5894   3.0000  -3.58633327    3.93370415  23.8640  22.7940   22.0450  21.8650 -0.627698662683762620
171   0.3099   3.0000  -2.92691190    0.29383382  25.2350  23.7430   23.1220  22.8380 8.977395669939518541
174   0.5122   3.0000   1.79601825   -2.02678835  24.1690  23.0050   22.2840  22.0760 -7.554261072236533536
175   6.7416   3.0000  -0.26678220    0.10221928  17.7030  17.9940   18.0840  18.1570 5.003988200815379983
179   0.5717   3.0000  -2.44850746   -3.11883736  23.9550  22.8580   22.1170  21.9280 -0.465882652853893131
183   0.1002   3.0000   0.07910667    1.57384155  26.5690  24.6420   24.0910  23.7130 8.613170787154443175
189   1.3378   3.0000   0.58234880   -1.59585085  22.0120  21.3660   20.8350  20.7650 3.093405902718609379
192   0.5879   3.0000   1.34794425   -3.51654309  23.8640  22.7940   22.0450  21.8650 -0.769054525969110170
199   0.1127   3.0000  -1.16643353   -2.18954464  26.5550  24.6420   24.0890  23.7140 -5.154596167478313617
201   0.2465   3.0000  -2.99108135   -0.57321951  25.5080  23.9370   23.3360  23.0330 -1.142158480708329815
202   0.3543   3.0000  -0.83384730   -0.93001052  24.9060  23.5110   22.8620  22.6000 -4.132359173764762694
209   1.4706   3.0000  -1.37226743   -0.85230967  21.7330  21.1340   20.6430  20.5810 2.241187707669510587
212   0.3643   3.0000  -0.12656804    1.71496683  24.9060  23.5110   22.8620  22.6000 7.558717238772597824
213   0.3627   3.0000   1.25577185   -1.94144621  24.9060  23.5110   22.8620  22.6000 5.764728725514959073
215   0.6776   3.0000   3.06701534    0.82286534  23.6100  22.6100   21.8470  21.6950 -5.371813207812488500
219   0.2110   3.0000   0.50384393   -3.94285943  25.8020  24.1400   23.5570  23.2350 -3.674503806950671247
221   3.9192   3.0000  -0.52172834   -1.53600183  18.8720  19.0820   19.1460  19.1960 4.179691617266435344
227   0.3371   3.0000  -3.65848683    0.68633977  25.0980  23.6460   23.0130  22.7390 6.684126304422736808
229   0.2671   3.0000   3.08371414    4.63872659  25.4380  23.8880   23.2820  22.9850 4.248127365950215228
230   0.3776   3.0000  -0.21434877    0.49999255  24.9060  23.5110   22.8620  22.6000 -3.003213422556663126
232   0.1168   3.0000  -3.67503011    0.34185763  26.5550  24.6420   24.0890  23.7140 4.104906106396546406
233   0.1796   3.0000  -1.56938128    2.66714465  25.9960  24.2700   23.6970  23.3610 4.732787997745367292
235   0.3925   3.0000  -0.25045558    0.42491374  24.6970  23.3660   22.6970  22.4490 3.824185673764040949
238   0.1033   3.0000  -0.68147233    0.58701946  26.5690  24.6420   24.0910  23.7130 8.120885742968310339
242   0.1692   3.0000   3.07294257   -2.37746361  26.1520  24.3810   23.8140  23.4670 -4.785990848925627539
248   0.2703   3.0000  -3.99959303   -2.32966252  25.4380  23.8880   23.2820  22.9850 -5.317785314920880246
249   0.6254   3.0000  -0.72250257    2.02455327  23.8170  22.7610   22.0090  21.8340 -3.687690143443229651
251   0.3668   3.0000  -3.37253464    1.97140909  24.9060  23.5110   22.8620  22.6000 2.694419613859231344
252   0.1120   3.0000   1.24613721    2.03812262  26.5550  24.6420   24.0890  23.7140 5.032238633720321985
253   0.2317   3.0000   1.63660923    3.28125826  25.6230  24.0150   23.4220  23.1110 0.699216400683768224
256   0.2797   3.0000   1.95597263    1.29463176  25.3270  23.8090   23.1940  22.9040 4.934084258939154033
261   0.8368   3.0000  -0.90271588    4.29398352  23.0210  22.1920   21.4960  21.3990 -0.740520129054561993
265   0.1755   3.0000  -3.12969308    3.61497894  26.0650  24.3190   23.7490  23.4090 2.926425522637329468
268   0.3969   3.0000   1.45328791    3.60985078  24.6970  23.3660   22.6970  22.4490 -2.406228641486690911
272   1.4670   3.0000  -1.40537668    0.10385319  21.7330  21.1340   20.6430  20.5810 -1.699373335653684203
275   0.8619   3.0000   0.85716267    0.66854653  22.9160  22.1060   21.4240  21.3310 0.181295975518791980
280   0.6758   3.0000  -0.32903888   -0.03439183  23.6100  22.6100   21.8470  21.6950 -8.983974904947944040
281   0.3316   3.0000   0.66804819   -0.05157681  25.0980  23.6460   23.0130  22.7390 -5.985140559618326250
285   0.1325   3.0000  -0.40983618    0.37440274  26.3580  24.5120   23.9540  23.5920 -0.989650502934495302
286   0.1043   3.0000  -0.14774094   -2.61498353  26.5690  24.6420   24.0910  23.7130 -2.760176527543497293
290   0.1475   3.0000   2.53012776    0.41843578  26.2890  24.4710   23.9100  23.5540 0.913573115018319060
292   0.5179   3.0000  -1.26914937    2.65296228  24.1690  23.0050   22.2840  22.0760 -4.824709125522991471
294   0.3185   3.0000   0.58021148   -3.47108889  25.0980  23.6460   23.0130  22.7390 7.928988010458469127
295   0.1645   3.0000  -0.15700182    0.18535398  26.1520  24.3810   23.8140  23.4670 1.527706103813545990
297   0.7216   3.0000   3.58964176   -0.26022454  23.4700  22.5050   21.7440  21.6050 0.751409298137079906
299   0.2174   3.0000  -1.02846575   -1.38530173  25.7040  24.0720   23.4830  23.1680 0.485735801601828443
302   0.3322   3.0000  -1.58590269   -1.96220018  25.0980  23.6460   23.0130  22.7390 -1.420147053542979876
304   0.1658   3.0000  -0.79220735    0.28558025  26.1520  24.3810   23.8140  23.4670 -3.547911286889084970
306   8.8880   3.0000   2.69068072    2.60333492  17.1900  17.5120   17.6130  17.6950 9.876389752526135268
308   0.5447   3.0000  -0.25034936    0.92125705  24.0890  22.9510   22.2230  22.0210 7.299981417528971228
309   0.3459   3.0000  -3.04625312   -0.57467945  24.9570  23.5470   22.9020  22.6370 8.761625432760133947
311   0.3863   3.0000  -0.68658523   -1.77510256  24.9060  23.5110   22.8620  22.6000 5.242636793211808310
312   0.1094   3.0000   0.90370761   -4.90868209  26.5690  24.6420   24.0910  23.7130 2.201370727867486998
313   0.2234   3.0000  -1.27557370    1.25229298  25.7040  24.0720   23.4830  23.1680 6.664939643817418435
314   0.2624   3.0000   4.56569640   -4.29907001  25.4380  23.8880   23.2820  22.9850 5.754883090964905357
315   0.1454   3.0000  -4.56531687   -3.03955693  26.2890  24.4710   23.9100  23.5540 0.735743934017926260
317   0.2768   3.0000  -1.81179422    4.44033266  25.3270  23.8090   23.1940  22.9040 0.972763091215652298
323   0.1271   3.0000   1.01812487   -0.63407511  26.4100  24.5450   23.9880  23.6230 -4.792711390388927128
324   0.2222   3.0000   2.18834500    0.21206241  25.7040  24.0720   23.4830  23.1680 -5.038339433578828519
326   0.4507   3.0000   0.60663815    0.77135313  24.4290  23.1820   22.4870  22.2580 3.732450193557486529
329   0.1302   3.0000  -0.71669992    0.34549751  26.3770  24.5230   23.9650  23.6020 12.688902209428515988
331   0.3477   3.0000  -2.05885060   -0.58205467  24.9570  23.5470   22.9020  22.6370 8.540034075900981847
332   0.1715   3.0000  -1.05171306    1.88995958  26.0650  24.3190   23.7490  23.4090 0.195414348375732239
334   0.1786   3.0000  -0.77199503   -0.93656521  25.9960  24.2700   23.6970  23.3610 4.808357793519652645
340   0.1914   3.0000  -1.01720204    0.59808393  25.9000  24.2030   23.6250  23.2950 -3.052451206461000766
341   0.3736   3.0000  -1.01823295    2.01965200  24.9060  23.5110   22.8620  22.6000 -2.813737829504893373
344   0.2123   3.0000  -1.96698058   -2.05048325  25.8020  24.1400   23.5570  23.2350 1.758121278552491784
347   0.1885   3.0000   3.61528256   -2.18093060  25.9000  24.2030   23.6250  23.2950 4.231465516446997199
348   0.2185   3.0000   2.43651068   -0.38220141  25.7040  24.0720   23.4830  23.1680 9.754655192943303632
352   3.7591   3.0000   0.91629885    2.91871740  18.9930  19.1940   19.2550  19.3030 -1.393715242757360917
357   0.1060   3.0000  -1.01036724    3.02576069  26.5690  24.6420   24.0910  23.7130 -1.602761426653687149
358   0.4436   3.0000   0.83314930    0.43360533  24.5900  23.2930   22.6140  22.3730 7.430187856086046594
373   0.3206   3.0000  -0.30629317    2.24504560  25.0980  23.6460   23.0130  22.7390 3.582356857515081483
374   0.3759   3.0000  -0.51990166    1.33639547  24.9060  23.5110   22.8620  22.6000 3.656681746608105854
376   0.5933   3.0000   2.46469514    2.83944316  23.8640  22.7940   22.0450  21.8650 3.974620425804744173
379   0.1275   3.0000  -3.32709818    0.52423322  26.4100  24.5450   23.9880  23.6230 -0.191450652610612559
380   1.9700   3.0000   2.69189397   -3.95934289  20.6560  20.2030   19.8400  19.7950 -6.406832504377172555
382   0.2588   3.0000  -3.04242566    1.87697396  25.4380  23.8880   23.2820  22.9850 4.088787254702352492
383   0.1237   3.0000  -1.73563334    4.16229569  26.4690  24.5860   24.0300  23.6610 -3.251031533118799111
384   0.1199   3.0000   4.09959031    0.39881845  26.5550  24.6420   24.0890  23.7140 -5.387148415141647995
395   0.1412   3.0000   0.79366028   -0.68071287  26.3560  24.5180   23.9590  23.5990 5.101076889624741817
400   1.2711   3.0000  -0.47663180    0.90430949  22.1050  21.4430   20.8970  20.8250 -3.240478545194674709
403   0.5421   3.0000  -0.67651207   -3.82672234  24.0890  22.9510   22.2230  22.0210 -0.700064099342951773
405   0.2543   3.0000  -0.55306660   -0.87983532  25.5080  23.9370   23.3360  23.0330 -2.551146042227530497
407   0.3880   3.0000   1.16131485    3.05303717  24.9060  23.5110   22.8620  22.6000 3.188305346665424977
414   0.4215   3.0000  -2.95479398    0.29763817  24.5900  23.2930   22.6140  22.3730 -0.360968852626848413
416   0.1952   3.0000  -1.63087630    1.35907637  25.8740  24.1860   23.6070  23.2790 2.476267524318433999
417   0.2138   3.0000  -0.03264541   -3.01464094  25.8020  24.1400   23.5570  23.2350 0.057893180270189804
419   0.1726   3.0000   0.40434276    3.74671338  26.0650  24.3190   23.7490  23.4090 5.127726344484444532
422   0.1968   3.0000   3.90993376   -2.03009066  25.8740  24.1860   23.6070  23.2790 -5.426638449802972275
423   0.1233   3.0000   1.73304678    0.00139988  26.4690  24.5860   24.0300  23.6610 -0.288488836281997896
424   0.1475   3.0000  -3.56558590   -2.21883798  26.2890  24.4710   23.9100  23.5540 0.238095371696417923
426   0.2081   3.0000   0.19625599   -0.17624115  25.8020  24.1400   23.5570  23.2350 -7.668537558886041161
428   0.7138   3.0000  -0.99581112    0.63278595  23.4700  22.5050   21.7440  21.6050 5.670884982211671144
430   0.5212   3.0000  -0.92023810    2.74781860  24.1690  23.0050   22.2840  22.0760 -0.542471370990424528
431   1.4879   3.0000  -0.99344856   -0.17474874  21.7330  21.1340   20.6430  20.5810 -6.454264976410348353
433   0.9911   3.0000   0.37698860    0.78119775  22.6620  21.8990   21.2590  21.1740 -3.142062773485716942
434   0.1214   3.0000  -1.68924723    0.42466457  26.5550  24.6420   24.0890  23.7140 5.572957359429335789
437   0.8083   3.0000   3.46036764   -1.63824780  23.0210  22.1920   21.4960  21.3990 -1.162930921247944838
439   0.6360   3.0000  -0.24623524    1.32307818  23.7090  22.6830   21.9240  21.7610 -4.336334122787934398
441   0.4729   3.0000   1.75749867    2.62996291  24.4290  23.1820   22.4870  22.2580 -2.273520371574268228
443   2.2242   3.0000  -0.23018737    0.61361404  19.5950  19.2470   18.9730  18.9440 4.125290916414727782
446   0.2378   3.0000  -2.53134472    0.32228778  25.5570  23.9700   23.3720  23.0660 -0.114818144533534852
451   0.8417   3.0000   0.44559222   -0.94362153  23.0210  22.1920   21.4960  21.3990 1.602187295457603744
453   0.1173   3.0000  -4.16015053   -4.72162862  26.5550  24.6420   24.0890  23.7140 7.172225720066247590
455   0.1018   3.0000  -0.12381065    0.71836654  26.5690  24.6420   24.0910  23.7130 -7.936820393675948715
456   0.2026   3.0000   3.12845962    3.98456869  25.8630  24.1800   23.6000  23.2730 -2.415464904055314665
457   0.1309   3.0000  -1.01328465    0.85713421  26.3770  24.5230   23.9650  23.6020 5.122673864581908987
461   0.9006   3.0000   1.31637415    1.04882535  22.8070  22.0160   21.3510  21.2620 4.556446241143966347
464   0.1435   3.0000  -0.83574700   -0.70010631  26.3560  24.5180   23.9590  23.5990 -3.443979379511723948
467   0.3852   3.0000   0.73766387   -0.49176711  24.9060  23.5110   22.8620  22.6000 -5.010349562091351849
469   0.1070   3.0000  -0.37736520    1.15727742  26.5690  24.6420   24.0910  23.7130 -4.508357768006026944
470   0.5745   3.0000  -0.90512547    1.62470155  23.9550  22.8580   22.1170  21.9280 3.771226011893348051
478   0.1279   3.0000   2.30813505    3.61071338  26.4100  24.5450   23.9880  23.6230 0.267165445699617754
479   0.2000   3.0000  -0.87677559   -0.01998050  25.8630  24.1800   23.6000  23.2730 1.373676930695725495
487   0.1709   3.0000  -1.29474562   -1.11928671  26.0650  24.3190   23.7490  23.4090 -7.943624892325489739
491   0.1614   3.0000  -2.63983764    1.08871122  26.1930  24.4070   23.8420  23.4930 -1.268505374003013220
492   0.2038   3.0000   0.47290294    1.36728943  25.8630  24.1800   23.6000  23.2730 6.037852755108746194
493   1.2734   3.0000   0.38900465    0.30315287  22.1050  21.4430   20.8970  20.8250 -2.367850966687873537
498   0.2062   3.0000  -0.50867300    0.99068997  25.8020  24.1400   23.5570  23.2350 -5.420116782862029581
499   0.4944   3.0000  -1.88099241   -4.96489756  24.2510  23.0610   22.3480  22.1330 4.725384767057877689
502   0.3292   3.0000  -2.50036784    2.09047226  25.0980  23.6460   23.0130  22.7390 2.466328781176655216
503   0.2066   3.0000  -2.58639396    0.67531244  25.8020  24.1400   23.5570  23.2350 -2.152491031643839037
506   0.2412   3.0000   3.98894522   -2.58944050  25.5570  23.9700   23.3720  23.0660 -0.607758434064189612
509   0.2037   3.0000   1.35251962    0.05152124  25.8630  24.1800   23.6000  23.2730 4.604796954177388990
510   0.4546   3.0000  -0.32050644    1.13853990  24.4290  23.1820   22.4870  22.2580 -2.640937875021394987
511   1.7862   3.0000  -3.83612183   -4.50542989  21.1500  20.6380   20.2240  20.1720 -0.969483610203448531
513   0.1636   3.0000   4.69698407    3.85783659  26.1520  24.3810   23.8140  23.4670 2.854918801935071304
517   0.3944   3.0000   2.04562695   -0.09981898  24.6970  23.3660   22.6970  22.4490 2.154106067991148343
518   0.1216   3.0000  -3.95992869   -0.46117925  26.4690  24.5860   24.0300  23.6610 -1.405879613142620554
519   0.1826   3.0000  -4.75196607    4.43973862  25.9400  24.2300   23.6550  23.3220 5.494986216929805600
521   1.1540   3.0000  -1.50556206    0.99230956  22.2940  21.5980   21.0210  20.9460 -0.469737596247543410
523   2.0779   3.0000   2.49548225    1.24994321  20.2650  19.8490   19.5190  19.4770 0.066086743483960098
529   1.0078   3.0000  -0.27993432   -0.52815226  22.5940  21.8430   21.2150  21.1310 -9.097636364189677138
530   0.1317   3.0000   1.25561550   -0.83961942  26.3770  24.5230   23.9650  23.6020 3.537254309556158827
533   0.1391   3.0000   3.77970217    1.67413378  26.3580  24.5180   23.9590  23.5980 6.845694599861036345
536   0.3616   3.0000  -1.03779636    4.50976971  24.9060  23.5110   22.8620  22.6000 -0.669791411220336586
537   0.1091   3.0000  -0.55628515   -2.58179590  26.5690  24.6420   24.0910  23.7130 4.343088015257284162
546   0.4570   3.0000   0.57123524    3.74724224  24.4290  23.1820   22.4870  22.2580 -6.257539343134657983
550   0.1005   3.0000  -1.64065780   -0.92487700  26.5690  24.6420   24.0910  23.7130 5.955029366679950975
552   0.2629   3.0000   3.41667535    1.27988216  25.4380  23.8880   23.2820  22.9850 3.883180363604175511
554   0.5729   3.0000  -1.80478616    2.90167992  23.9550  22.8580   22.1170  21.9280 2.739994257338354000
556   0.1083   3.0000  -3.73522030   -2.79011076  26.5690  24.6420   24.0910  23.7130 2.569694829337559216
558   0.4036   3.0000  -1.55384251    1.66070552  24.6550  23.3380   22.6650  22.4200 -6.607588827181953839
559   0.1274   3.0000  -0.25589776    1.19288660  26.4100  24.5450   23.9880  23.6230 -0.730531091706699165
560   0.4876   3.0000  -3.20335568    0.17178941  24.4290  23.1820   22.4870  22.2580 -2.575642916436112539
561   0.1110   3.0000  -0.87265812    0.62690905  26.5550  24.6420   24.0890  23.7140 4.007423128199071982
564   0.1007   3.0000  -1.15162906    1.08170151  26.5690  24.6420   24.0910  23.7130 9.782625734047194044
570   0.1696   3.0000  -2.39613554   -0.95051656  26.0650  24.3190   23.7490  23.4090 0.877843067053241444
571   0.8702   3.0000  -0.50373172   -3.23247081  22.8880  22.0830   21.4050  21.3140 -0.814088947636113058
576   0.1479   3.0000  -1.60925560   -0.26349388  26.2890  24.4710   23.9100  23.5540 10.985019330863295295
577   0.1239   3.0000  -3.69435012   -0.40258807  26.4690  24.5860   24.0300  23.6610 1.467789936991401811
581   0.2980   3.0000  -3.89805537    0.42226365  25.2350  23.7430   23.1220  22.8380 2.383033691340593840
582   0.1121   3.0000  -2.48622013   -1.59347427  26.5550  24.6420   24.0890  23.7140 -0.953864245841796965
584   0.2011   3.0000  -4.08304579   -0.87427029  25.8630  24.1800   23.6000  23.2730 -0.018966064726632991
585   0.9855   3.0000   0.17088709    1.91436444  22.6620  21.8990   21.2590  21.1740 4.037753697390957797
587   0.9092   3.0000  -0.45456392    2.73865755  22.8070  22.0160   21.3510  21.2620 -0.278928716937173693
590   0.1861   3.0000  -1.91233644    0.22681535  25.9400  24.2300   23.6550  23.3220 4.202219766239452703
592   0.2483   3.0000   0.79032951    1.31474714  25.5080  23.9370   23.3360  23.0330 -5.752327899753778340
593   0.5351   3.0000   0.88573244    0.15924314  24.0890  22.9510   22.2230  22.0210 -0.022551401222182143
596   1.1368   3.0000  -0.14821786   -1.28885882  22.3390  21.6360   21.0510  20.9740 -6.970333412929311301
598   0.1015   3.0000  -0.02164187   -2.64128520  26.5690  24.6420   24.0910  23.7130 -4.003173627263953982
599   0.5888   3.0000  -0.13702588   -0.96227862  23.8640  22.7940   22.0450  21.8650 6.058829831276328015
600   0.3917   3.0000  -0.71921553    0.45207884  24.6970  23.3660   22.6970  22.4490 -1.691520786672849219
603   0.1402   3.0000  -0.46780778   -0.02224607  26.3560  24.5180   23.9590  23.5990 -2.162515984879153752
605   0.1333   3.0000  -1.29578024   -4.01534714  26.3580  24.5120   23.9540  23.5920 4.099907402658710787
606   2.3645   3.0000  -0.23715991    0.71502752  19.0190  18.8360   18.7080  18.6920 -2.408368622074342991
610   0.8041   3.0000   2.66458655   -0.04170942  23.0210  22.1920   21.4960  21.3990 -5.090715777453090674
611   0.3725   3.0000  -2.32335370    1.81143573  24.9060  23.5110   22.8620  22.6000 6.768321572322016699
616   0.6293   3.0000   0.65494542    0.33718354  23.8170  22.7610   22.0090  21.8340 1.235498023981855376
617   0.3758   3.0000  -1.22075094   -1.77458154  24.9060  23.5110   22.8620  22.6000 6.563401052318756257
618   0.1478   3.0000   2.64571701    2.03097306  26.2890  24.4710   23.9100  23.5540 -1.252511740472389778
621   0.2797   3.0000  -1.23503561    1.67221057  25.3270  23.8090   23.1940  22.9040 2.243111566420756819
622   0.2064   3.0000  -1.40575373   -1.14664982  25.8020  24.1400   23.5570  23.2350 -8.588008811318690761
628   0.2443   3.0000  -0.77812027    1.57155201  25.5080  23.9370   23.3360  23.0330 -0.058011091256054415
630   0.1228   3.0000   2.76224313    4.40454981  26.4690  24.5860   24.0300  23.6610 -6.290839220445349156
642   0.3744   3.0000  -2.99598592    3.83019378  24.9060  23.5110   22.8620  22.6000 2.559623520861375123
651   0.5306   3.0000   0.35091427    1.80937267  24.0890  22.9510   22.2230  22.0210 -2.272753905040791000
652   0.1671   3.0000   0.06150637    0.44506830  26.1520  24.3810   23.8140  23.4670 3.746218162438597066
655   0.8440   3.0000   0.83554734   -2.41662755  23.0210  22.1920   21.4960  21.3990 -1.297515053745977198
658   0.1083   3.0000   0.76453607    3.73326367  26.5690  24.6420   24.0910  23.7130 6.416411379063687193
661   0.1112   3.0000   2.54111508    0.69989881  26.5550  24.6420   24.0890  23.7140 4.294541897492682558
662   1.2877   3.0000   0.95269266    0.35414851  22.0590  21.4060   20.8670  20.7960 -1.017246266634023621
663   0.3018   3.0000  -0.03674552   -2.25029381  25.2350  23.7430   23.1220  22.8380 6.870690875027448463
665   0.5091   3.0000  -2.17437921    1.75794008  24.2130  23.0350   22.3180  22.1060 -2.534385907397978865
670   3.3779   3.0000   0.77497845   -1.81246871  19.2580  19.4350   19.4880  19.5300 -5.202247507209613708
